;problem_seed;num_features;num_items;item_sphere_size;method;query_seed;K;gamma;gamma_normalized;method_objval;mmu_objval;mmu_objval_ub;mmu_objval_lb;mmr_objval;mmr_objval_ub;mmr_objval_lb;mmu_prob_random_wins;mmr_prob_random_wins;query_list;solve_time;mmu_objective_eval_time;mmr_objective_eval_time;expt_params;mmu_ub;mmu_lb;mmu_objval_normalized_new
86;0;10;40;10.0;random;None;7;0.0;0.0;0.0;-11.096079248140914;0.0;-22.045967423988646;None;None;None;0.0;None;[(8, 10), (21, 22), (4, 23), (0, 35), (19, 21), (10, 18), (15, 28)];0.0;1.793728590011597;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.49668440333141134
87;0;10;40;10.0;random;None;8;0.0;0.0;0.0;-9.230592488568623;0.0;-22.045967423988646;None;None;None;0.0;None;[(8, 10), (21, 22), (4, 23), (0, 35), (19, 21), (10, 18), (15, 28), (36, 39)];0.0;3.1207246780395512;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.581302452686889
88;0;10;40;10.0;random;None;9;0.0;0.0;0.0;-9.230592488568623;0.0;-22.045967423988646;None;None;None;0.0;None;[(8, 10), (21, 22), (4, 23), (0, 35), (19, 21), (10, 18), (15, 28), (36, 39), (11, 23)];0.0;1.9924676418304443;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.581302452686889
89;0;10;40;10.0;random;None;10;0.0;0.0;0.0;-7.838112774432552;0.0;-22.045967423988646;None;None;None;1.0;None;[(8, 10), (21, 22), (4, 23), (0, 35), (19, 21), (10, 18), (15, 28), (36, 39), (11, 23), (15, 35)];0.0;4.5011515617370605;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6444650115057373
90;0;10;40;10.0;random;None;1;0.0;0.0;0.0;-17.36237779845601;0.0;-22.045967423988646;None;None;None;0.0;None;[(30, 34)];0.0;0.6347584724426271;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.21244654568599328
91;0;10;40;10.0;random;None;2;0.0;0.0;0.0;-14.590421774358726;0.0;-22.045967423988646;None;None;None;0.0;None;[(30, 34), (31, 36)];0.0;1.1831634044647217;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.33818183190804924
92;0;10;40;10.0;random;None;3;0.0;0.0;0.0;-14.590421774358726;0.0;-22.045967423988646;None;None;None;0.0;None;[(30, 34), (31, 36), (4, 14)];0.0;0.8881783485412598;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.33818183190804924
93;0;10;40;10.0;random;None;4;0.0;0.0;0.0;-13.232593383599518;0.0;-22.045967423988646;None;None;None;0.0;None;[(30, 34), (31, 36), (4, 14), (1, 14)];0.0;0.9859280586242676;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3997726146868423
94;0;10;40;10.0;random;None;5;0.0;0.0;0.0;-11.040497613947368;0.0;-22.045967423988646;None;None;None;0.0;None;[(30, 34), (31, 36), (4, 14), (1, 14), (4, 12)];0.0;1.8249258995056152;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.49920557344495636
95;0;10;40;10.0;random;None;6;0.0;0.0;0.0;-10.883710443145716;0.0;-22.045967423988646;None;None;None;0.0;None;[(30, 34), (31, 36), (4, 14), (1, 14), (4, 12), (28, 31)];0.0;1.7004377841949463;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5063174033676955
96;0;10;40;10.0;random;None;7;0.0;0.0;0.0;-10.883710443145716;0.0;-22.045967423988646;None;None;None;0.0;None;[(30, 34), (31, 36), (4, 14), (1, 14), (4, 12), (28, 31), (4, 28)];0.0;1.1924893856048584;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5063174033676955
97;0;10;40;10.0;random;None;8;0.0;0.0;0.0;-10.883710443145716;0.0;-22.045967423988646;None;None;None;0.0;None;[(30, 34), (31, 36), (4, 14), (1, 14), (4, 12), (28, 31), (4, 28), (26, 28)];0.0;2.077291965484619;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5063174033676955
98;0;10;40;10.0;random;None;9;0.0;0.0;0.0;-9.94252900877927;0.0;-22.045967423988646;None;None;None;0.0;None;[(30, 34), (31, 36), (4, 14), (1, 14), (4, 12), (28, 31), (4, 28), (26, 28), (25, 27)];0.0;3.419161081314087;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5490091762559356
99;0;10;40;10.0;random;None;10;0.0;0.0;0.0;-9.583994817608321;0.0;-22.045967423988646;None;None;None;1.0;None;[(30, 34), (31, 36), (4, 14), (1, 14), (4, 12), (28, 31), (4, 28), (26, 28), (25, 27), (16, 36)];0.0;3.538384199142456;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5652722045130139
100;0;10;40;10.0;random;None;1;0.0;0.0;0.0;-12.266276036128506;0.0;-22.045967423988646;None;None;None;0.0;None;[(21, 25)];0.0;0.3703663349151611;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.44360454679881484
101;0;10;40;10.0;random;None;2;0.0;0.0;0.0;-12.266276036128525;0.0;-22.045967423988646;None;None;None;0.0;None;[(21, 25), (6, 16)];0.0;0.4213557243347168;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.44360454679881395
102;0;10;40;10.0;random;None;3;0.0;0.0;0.0;-12.266276036128506;0.0;-22.045967423988646;None;None;None;0.0;None;[(21, 25), (6, 16), (22, 33)];0.0;0.9706180095672609;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.44360454679881484
103;0;10;40;10.0;random;None;4;0.0;0.0;0.0;-12.266276036128525;0.0;-22.045967423988646;None;None;None;0.0;None;[(21, 25), (6, 16), (22, 33), (2, 23)];0.0;0.998518705368042;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.44360454679881395
104;0;10;40;10.0;random;None;5;0.0;0.0;0.0;-12.029869023083556;0.0;-22.045967423988646;None;None;None;0.0;None;[(21, 25), (6, 16), (22, 33), (2, 23), (24, 31)];0.0;1.1477019786834717;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4543279144106038
105;0;10;40;10.0;random;None;6;0.0;0.0;0.0;-12.029869023083556;0.0;-22.045967423988646;None;None;None;0.0;None;[(21, 25), (6, 16), (22, 33), (2, 23), (24, 31), (8, 33)];0.0;1.0976660251617432;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4543279144106038
106;0;10;40;10.0;random;None;7;0.0;0.0;0.0;-11.342696762339726;0.0;-22.045967423988646;None;None;None;0.0;None;[(21, 25), (6, 16), (22, 33), (2, 23), (24, 31), (8, 33), (4, 14)];0.0;1.2320866584777832;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.48549788974115415
107;0;10;40;10.0;random;None;8;0.0;0.0;0.0;-11.342696762339726;0.0;-22.045967423988646;None;None;None;0.0;None;[(21, 25), (6, 16), (22, 33), (2, 23), (24, 31), (8, 33), (4, 14), (5, 13)];0.0;1.2079598903656006;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.48549788974115415
108;0;10;40;10.0;random;None;9;0.0;0.0;0.0;-11.342696762339726;0.0;-22.045967423988646;None;None;None;0.0;None;[(21, 25), (6, 16), (22, 33), (2, 23), (24, 31), (8, 33), (4, 14), (5, 13), (9, 26)];0.0;1.7999858856201172;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.48549788974115415
109;0;10;40;10.0;random;None;10;0.0;0.0;0.0;-10.284169649032448;0.0;-22.045967423988646;None;None;None;1.0;None;[(21, 25), (6, 16), (22, 33), (2, 23), (24, 31), (8, 33), (4, 14), (5, 13), (9, 26), (31, 35)];0.0;1.742847204208374;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5335124355739441
110;0;10;40;10.0;random;None;1;0.0;0.0;0.0;-16.44289003819674;0.0;-22.045967423988646;None;None;None;0.0;None;[(12, 19)];0.0;0.3720722198486328;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.25415429851786825
111;0;10;40;10.0;random;None;2;0.0;0.0;0.0;-10.333749518290428;0.0;-22.045967423988646;None;None;None;0.0;None;[(12, 19), (1, 6)];0.0;0.8485190868377686;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5312635041342635
112;0;10;40;10.0;random;None;3;0.0;0.0;0.0;-10.333749518290428;0.0;-22.045967423988646;None;None;None;0.0;None;[(12, 19), (1, 6), (9, 24)];0.0;0.4283273220062256;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5312635041342635
113;0;10;40;10.0;random;None;4;0.0;0.0;0.0;-10.333749518290428;0.0;-22.045967423988646;None;None;None;0.0;None;[(12, 19), (1, 6), (9, 24), (8, 27)];0.0;1.340317964553833;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5312635041342635
114;0;10;40;10.0;random;None;5;0.0;0.0;0.0;-10.25455639870637;0.0;-22.045967423988646;None;None;None;0.0;None;[(12, 19), (1, 6), (9, 24), (8, 27), (4, 30)];0.0;1.0348525047302246;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5348556857818645
115;0;10;40;10.0;random;None;6;0.0;0.0;0.0;-9.942433538285524;0.0;-22.045967423988646;None;None;None;0.0;None;[(12, 19), (1, 6), (9, 24), (8, 27), (4, 30), (10, 20)];0.0;1.0688443183898926;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5490135067755226
116;0;10;40;10.0;random;None;7;0.0;0.0;0.0;-9.94243353828552;0.0;-22.045967423988646;None;None;None;0.0;None;[(12, 19), (1, 6), (9, 24), (8, 27), (4, 30), (10, 20), (18, 38)];0.0;1.2066102027893066;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5490135067755229
117;0;10;40;10.0;random;None;8;0.0;0.0;0.0;-9.082914813268024;0.0;-22.045967423988646;None;None;None;0.0;None;[(12, 19), (1, 6), (9, 24), (8, 27), (4, 30), (10, 20), (18, 38), (6, 32)];0.0;2.1838769912719727;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5880010779937518
118;0;10;40;10.0;random;None;9;0.0;0.0;0.0;-9.082914813268024;0.0;-22.045967423988646;None;None;None;0.0;None;[(12, 19), (1, 6), (9, 24), (8, 27), (4, 30), (10, 20), (18, 38), (6, 32), (4, 12)];0.0;2.5534110069274902;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5880010779937518
119;0;10;40;10.0;random;None;10;0.0;0.0;0.0;-9.082914813268033;0.0;-22.045967423988646;None;None;None;1.0;None;[(12, 19), (1, 6), (9, 24), (8, 27), (4, 30), (10, 20), (18, 38), (6, 32), (4, 12), (0, 28)];0.0;1.5405504703521729;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5880010779937513
120;0;10;40;10.0;random;None;1;0.0;0.0;0.0;-20.444442156603746;0.0;-22.045967423988646;None;None;None;0.0;None;[(18, 35)];0.0;1.2257442474365234;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.0726448169220227
121;0;10;40;10.0;random;None;2;0.0;0.0;0.0;-14.403984682760525;0.0;-22.045967423988646;None;None;None;0.0;None;[(18, 35), (17, 26)];0.0;0.4359073638916016;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.34663857540279547
122;0;10;40;10.0;random;None;3;0.0;0.0;0.0;-14.403984682760552;0.0;-22.045967423988646;None;None;None;0.0;None;[(18, 35), (17, 26), (37, 39)];0.0;0.8968212604522705;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.34663857540279425
123;0;10;40;10.0;random;None;4;0.0;0.0;0.0;-14.403984682760525;0.0;-22.045967423988646;None;None;None;0.0;None;[(18, 35), (17, 26), (37, 39), (8, 20)];0.0;1.494029521942139;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.34663857540279547
124;0;10;40;10.0;random;None;5;0.0;0.0;0.0;-14.344715159974607;0.0;-22.045967423988646;None;None;None;0.0;None;[(18, 35), (17, 26), (37, 39), (8, 20), (1, 9)];0.0;1.0640544891357422;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3493270272927056
125;0;10;40;10.0;random;None;6;0.0;0.0;0.0;-13.464805047569893;0.0;-22.045967423988646;None;None;None;0.0;None;[(18, 35), (17, 26), (37, 39), (8, 20), (1, 9), (9, 24)];0.0;1.1661691665649414;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.38923954714190406
126;0;10;40;10.0;random;None;7;0.0;0.0;0.0;-10.604077828755765;0.0;-22.045967423988646;None;None;None;0.0;None;[(18, 35), (17, 26), (37, 39), (8, 20), (1, 9), (9, 24), (20, 28)];0.0;1.2342751026153564;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5190014742915091
127;0;10;40;10.0;random;None;8;0.0;0.0;0.0;-10.451076677051207;0.0;-22.045967423988646;None;None;None;0.0;None;[(18, 35), (17, 26), (37, 39), (8, 20), (1, 9), (9, 24), (20, 28), (13, 38)];0.0;2.33688759803772;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5259415712608114
128;0;10;40;10.0;random;None;9;0.0;0.0;0.0;-10.451076677051207;0.0;-22.045967423988646;None;None;None;0.0;None;[(18, 35), (17, 26), (37, 39), (8, 20), (1, 9), (9, 24), (20, 28), (13, 38), (21, 37)];0.0;1.4032795429229736;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5259415712608114
129;0;10;40;10.0;random;None;10;0.0;0.0;0.0;-9.876657062316967;0.0;-22.045967423988646;None;None;None;1.0;None;[(18, 35), (17, 26), (37, 39), (8, 20), (1, 9), (9, 24), (20, 28), (13, 38), (21, 37), (17, 21)];0.0;2.11829137802124;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5519971125617212
130;0;10;40;10.0;random;None;1;0.0;0.0;0.0;-22.045967423988646;0.0;-22.045967423988646;None;None;None;0.0;None;[(4, 22)];0.0;0.4014732837677002;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;-1.80488306261714e-14
131;0;10;40;10.0;random;None;2;0.0;0.0;0.0;-17.929096797181852;0.0;-22.045967423988646;None;None;None;0.0;None;[(4, 22), (0, 11)];0.0;0.9174568653106691;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.186740302551968
132;0;10;40;10.0;random;None;3;0.0;0.0;0.0;-13.098733377893026;0.0;-22.045967423988646;None;None;None;0.0;None;[(4, 22), (0, 11), (9, 15)];0.0;0.9365720748901368;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.40584447368636334
133;0;10;40;10.0;random;None;4;0.0;0.0;0.0;-13.098733377893026;0.0;-22.045967423988646;None;None;None;0.0;None;[(4, 22), (0, 11), (9, 15), (10, 17)];0.0;1.8518764972686768;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.40584447368636334
134;0;10;40;10.0;random;None;5;0.0;0.0;0.0;-13.098733377893026;0.0;-22.045967423988646;None;None;None;0.0;None;[(4, 22), (0, 11), (9, 15), (10, 17), (16, 19)];0.0;1.574678659439087;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.40584447368636334
135;0;10;40;10.0;random;None;6;0.0;0.0;0.0;-13.033038415074573;0.0;-22.045967423988646;None;None;None;0.0;None;[(4, 22), (0, 11), (9, 15), (10, 17), (16, 19), (6, 38)];0.0;2.004293918609619;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.40882438205486477
136;0;10;40;10.0;random;None;7;0.0;0.0;0.0;-11.229305572683703;0.0;-22.045967423988646;None;None;None;0.0;None;[(4, 22), (0, 11), (9, 15), (10, 17), (16, 19), (6, 38), (15, 33)];0.0;1.2070796489715576;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4906412879633905
137;0;10;40;10.0;random;None;8;0.0;0.0;0.0;-8.807300733923412;0.0;-22.045967423988646;None;None;None;0.0;None;[(4, 22), (0, 11), (9, 15), (10, 17), (16, 19), (6, 38), (15, 33), (11, 18)];0.0;2.5494749546051025;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6005028690943189
138;0;10;40;10.0;random;None;9;0.0;0.0;0.0;-8.807300733923425;0.0;-22.045967423988646;None;None;None;0.0;None;[(4, 22), (0, 11), (9, 15), (10, 17), (16, 19), (6, 38), (15, 33), (11, 18), (38, 39)];0.0;3.0437445640563965;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6005028690943184
139;0;10;40;10.0;random;None;10;0.0;0.0;0.0;-8.675001616654768;0.0;-22.045967423988646;None;None;None;1.0;None;[(4, 22), (0, 11), (9, 15), (10, 17), (16, 19), (6, 38), (15, 33), (11, 18), (38, 39), (21, 24)];0.0;4.309037208557129;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6065039265541377
140;0;10;40;10.0;random;None;1;0.0;0.0;0.0;-12.115623767947676;0.0;-22.045967423988646;None;None;None;0.0;None;[(24, 25)];0.0;0.3934342861175537;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4504380989529791
141;0;10;40;10.0;random;None;2;0.0;0.0;0.0;-8.5107024227079;0.0;-22.045967423988646;None;None;None;0.0;None;[(24, 25), (0, 5)];0.0;0.8441629409790039;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6139565001149647
142;0;10;40;10.0;random;None;3;0.0;0.0;0.0;-8.510702422707901;0.0;-22.045967423988646;None;None;None;0.0;None;[(24, 25), (0, 5), (18, 36)];0.0;1.1459746360778809;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6139565001149646
143;0;10;40;10.0;random;None;4;0.0;0.0;0.0;-8.5107024227079;0.0;-22.045967423988646;None;None;None;0.0;None;[(24, 25), (0, 5), (18, 36), (23, 28)];0.0;1.0058431625366209;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6139565001149647
144;0;10;40;10.0;random;None;5;0.0;0.0;0.0;-8.448163233279343;0.0;-22.045967423988646;None;None;None;0.0;None;[(24, 25), (0, 5), (18, 36), (23, 28), (19, 31)];0.0;1.108313798904419;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6167932633300145
145;0;10;40;10.0;random;None;6;0.0;0.0;0.0;-8.448163233279343;0.0;-22.045967423988646;None;None;None;0.0;None;[(24, 25), (0, 5), (18, 36), (23, 28), (19, 31), (33, 38)];0.0;1.1471407413482666;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6167932633300145
146;0;10;40;10.0;random;None;7;0.0;0.0;0.0;-7.949424645048099;0.0;-22.045967423988646;None;None;None;0.0;None;[(24, 25), (0, 5), (18, 36), (23, 28), (19, 31), (33, 38), (1, 21)];0.0;1.2239761352539062;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6394159307158225
147;0;10;40;10.0;random;None;8;0.0;0.0;0.0;-7.749113693028008;0.0;-22.045967423988646;None;None;None;0.0;None;[(24, 25), (0, 5), (18, 36), (23, 28), (19, 31), (33, 38), (1, 21), (18, 32)];0.0;2.5004026889801025;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6485019893209047
148;0;10;40;10.0;random;None;9;0.0;0.0;0.0;-7.714875336701469;0.0;-22.045967423988646;None;None;None;0.0;None;[(24, 25), (0, 5), (18, 36), (23, 28), (19, 31), (33, 38), (1, 21), (18, 32), (9, 16)];0.0;1.6912803649902344;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6500550332707604
149;0;10;40;10.0;random;None;10;0.0;0.0;0.0;-7.54624048150075;0.0;-22.045967423988646;None;None;None;1.0;None;[(24, 25), (0, 5), (18, 36), (23, 28), (19, 31), (33, 38), (1, 21), (18, 32), (9, 16), (29, 33)];0.0;1.6064016819000244;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.6577042714265433
150;0;10;40;10.0;random;None;1;0.0;0.0;0.0;-17.5642762732971;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37)];0.0;0.3955059051513672;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.20328847741172898
151;0;10;40;10.0;random;None;2;0.0;0.0;0.0;-17.5642762732971;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37), (28, 38)];0.0;1.2429156303405762;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.20328847741172898
152;0;10;40;10.0;random;None;3;0.0;0.0;0.0;-14.873098845429444;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37), (28, 38), (21, 29)];0.0;0.9261553287506104;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.32535966513104775
153;0;10;40;10.0;random;None;4;0.0;0.0;0.0;-14.873098845429444;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37), (28, 38), (21, 29), (7, 17)];0.0;1.0281593799591064;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.32535966513104775
154;0;10;40;10.0;random;None;5;0.0;0.0;0.0;-14.342154107801905;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37), (28, 38), (21, 29), (7, 17), (12, 27)];0.0;1.1566925048828125;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.34944319602884893
155;0;10;40;10.0;random;None;6;0.0;0.0;0.0;-14.342154107801914;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37), (28, 38), (21, 29), (7, 17), (12, 27), (21, 37)];0.0;1.1475164890289309;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.34944319602884855
156;0;10;40;10.0;random;None;7;0.0;0.0;0.0;-13.609898687213033;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37), (28, 38), (21, 29), (7, 17), (12, 27), (21, 37), (7, 12)];0.0;1.2007429599761963;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3826581330967548
157;0;10;40;10.0;random;None;8;0.0;0.0;0.0;-11.371992397325672;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37), (28, 38), (21, 29), (7, 17), (12, 27), (21, 37), (7, 12), (1, 21)];0.0;1.3633275032043457;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.48416904649184095
158;0;10;40;10.0;random;None;9;0.0;0.0;0.0;-9.844053551128168;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37), (28, 38), (21, 29), (7, 17), (12, 27), (21, 37), (7, 12), (1, 21), (36, 39)];0.0;1.4857003688812256;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5534760003130169
159;0;10;40;10.0;random;None;10;0.0;0.0;0.0;-9.637413107001047;0.0;-22.045967423988646;None;None;None;1.0;None;[(22, 37), (28, 38), (21, 29), (7, 17), (12, 27), (21, 37), (7, 12), (1, 21), (36, 39), (3, 38)];0.0;4.347803592681885;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5628491632209088
160;0;10;40;10.0;random;None;1;0.0;0.0;0.0;-18.664796357944468;0.0;-22.045967423988646;None;None;None;0.0;None;[(13, 19)];0.0;1.1318535804748535;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.15336914007977365
161;0;10;40;10.0;random;None;2;0.0;0.0;0.0;-15.897425955448966;0.0;-22.045967423988646;None;None;None;0.0;None;[(13, 19), (10, 19)];0.0;0.3984706401824951;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.2788964235631159
162;0;10;40;10.0;random;None;3;0.0;0.0;0.0;-14.928030115398965;0.0;-22.045967423988646;None;None;None;0.0;None;[(13, 19), (10, 19), (4, 30)];0.0;0.4557211399078369;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.32286799538877325
163;0;10;40;10.0;random;None;4;0.0;0.0;0.0;-12.979746902116537;0.0;-22.045967423988646;None;None;None;0.0;None;[(13, 19), (10, 19), (4, 30), (23, 36)];0.0;0.9999661445617676;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.41124167279711865
164;0;10;40;10.0;random;None;5;0.0;0.0;0.0;-11.270349312945662;0.0;-22.045967423988646;None;None;None;0.0;None;[(13, 19), (10, 19), (4, 30), (23, 36), (2, 20)];0.0;1.0606389045715332;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.48877955336709883
165;0;10;40;10.0;random;None;6;0.0;0.0;0.0;-11.270349312945662;0.0;-22.045967423988646;None;None;None;0.0;None;[(13, 19), (10, 19), (4, 30), (23, 36), (2, 20), (13, 15)];0.0;1.536255121231079;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.48877955336709883
166;0;10;40;10.0;random;None;7;0.0;0.0;0.0;-11.27034931294566;0.0;-22.045967423988646;None;None;None;0.0;None;[(13, 19), (10, 19), (4, 30), (23, 36), (2, 20), (13, 15), (5, 27)];0.0;1.7203552722930908;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.48877955336709894
167;0;10;40;10.0;random;None;8;0.0;0.0;0.0;-10.188816451152258;0.0;-22.045967423988646;None;None;None;0.0;None;[(13, 19), (10, 19), (4, 30), (23, 36), (2, 20), (13, 15), (5, 27), (15, 29)];0.0;2.8118360042572017;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5378376346476049
168;0;10;40;10.0;random;None;9;0.0;0.0;0.0;-9.977015760677855;0.0;-22.045967423988646;None;None;None;0.0;None;[(13, 19), (10, 19), (4, 30), (23, 36), (2, 20), (13, 15), (5, 27), (15, 29), (17, 22)];0.0;2.8409292697906494;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5474448651401956
169;0;10;40;10.0;random;None;10;0.0;0.0;0.0;-9.977015760677864;0.0;-22.045967423988646;None;None;None;1.0;None;[(13, 19), (10, 19), (4, 30), (23, 36), (2, 20), (13, 15), (5, 27), (15, 29), (17, 22), (30, 34)];0.0;1.4715213775634766;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5474448651401953
170;0;10;40;10.0;random;None;1;0.0;0.0;0.0;-17.5642762732971;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37)];0.0;0.3858866691589356;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.20328847741172898
171;0;10;40;10.0;random;None;2;0.0;0.0;0.0;-11.863985998293572;0.0;-22.045967423988646;None;None;None;0.0;None;[(22, 37), (5, 11)];0.0;0.3879458904266357;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.46185233017334715
